时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 10:34:22.507,COM6,-0.014,0.133,1.003,-1.465,0.671,-0.732,6.07,2.087,137.164,-346,6049,11575,36.78,,,,,,,,,,,,-0.36545,-0.00235,-0.05594,-0.92911
 10:34:22.635,COM6,-0.013,0.132,1.004,-0.549,0.916,-0.732,6.026,2.098,137.104,-300,6045,11601,36.82,,,,,,,,,,,,-0.36594,-0.00214,-0.05563,-0.92892
 10:34:22.670,COM6,-0.012,0.129,1.006,-1.038,0.793,-0.671,6.037,2.12,137.043,-152,6056,11591,36.77,,,,,,,,,,,,-0.36642,-0.00208,-0.05579,-0.92871
 10:34:22.799,COM6,-0.01,0.133,1.006,-0.549,0.549,-0.793,6.092,2.115,136.972,-134,6056,11598,36.82,,,,,,,,,,,,-0.36703,-0.00232,-0.05618,-0.92847
 10:34:22.845,COM6,-0.011,0.126,1.005,0.427,0.427,-0.916,6.125,2.082,136.89,-156,6062,11590,36.81,,,,,,,,,,,,-0.36768,-0.00272,-0.05634,-0.92819
 10:34:22.932,COM6,-0.011,0.136,1.003,-0.427,0.916,-0.732,6.246,2.071,136.813,-271,6059,11592,36.82,,,,,,,,,,,,-0.36829,-0.0032,-0.05728,-0.92789
 10:34:23.108,COM6,-0.014,0.139,1.001,0.549,0.732,-0.732,6.312,2.076,136.752,-194,6066,11582,36.82,,,,,,,,,,,,-0.36877,-0.00342,-0.05786,-0.92764
 10:34:23.241,COM6,-0.013,0.141,1.002,-0.671,0.732,-0.916,6.372,2.087,136.686,-217,6068,11559,36.79,,,,,,,,,,,,-0.36929,-0.00357,-0.05838,-0.9274
 10:34:23.254,COM6,-0.011,0.14,1.003,-0.854,0.61,-0.854,6.361,2.071,136.604,-270,6074,11539,36.85,,,,,,,,,,,,-0.36996,-0.00369,-0.05826,-0.92715
 10:34:23.371,COM6,-0.012,0.134,1.004,-0.854,0.977,-0.61,6.334,2.082,136.538,-353,6067,11558,36.81,,,,,,,,,,,,-0.37051,-0.0036,-0.05804,-0.92694
 10:34:23.449,COM6,-0.014,0.138,1.003,-1.282,1.038,-0.671,6.334,2.104,136.478,-182,6068,11538,36.82,,,,,,,,,,,,-0.37097,-0.00342,-0.05811,-0.92676
 10:34:23.617,COM6,-0.015,0.125,1.005,-0.732,0.671,-0.854,6.273,2.12,136.423,-77,6077,11549,36.82,,,,,,,,,,,,-0.37146,-0.00314,-0.05768,-0.92661
 10:34:23.628,COM6,-0.013,0.134,1.005,-1.892,0.549,-0.793,6.218,2.109,136.351,-295,6077,11505,36.8,,,,,,,,,,,,-0.37204,-0.00305,-0.05722,-0.92639
 10:34:23.779,COM6,-0.013,0.136,1.003,-1.648,0.916,-0.854,6.147,2.109,136.28,-272,6069,11560,36.84,,,,,,,,,,,,-0.37259,-0.0029,-0.05661,-0.92621
 10:34:23.895,COM6,-0.013,0.129,1.005,-1.648,0.854,-0.854,6.059,2.126,136.214,-96,6056,11573,36.77,,,,,,,,,,,,-0.37314,-0.00247,-0.05594,-0.92603
 10:34:23.946,COM6,-0.013,0.132,1.005,-0.732,0.854,-0.732,6.064,2.126,136.154,-96,6060,11577,36.79,,,,,,,,,,,,-0.37363,-0.00253,-0.05603,-0.92584
 10:34:24.035,COM6,-0.012,0.134,1.006,-0.366,0.549,-0.854,6.119,2.12,136.088,-226,6058,11568,36.82,,,,,,,,,,,,-0.37418,-0.00278,-0.05643,-0.92557
 10:34:24.148,COM6,-0.014,0.132,1.005,-0.427,0.427,-0.854,6.158,2.098,136.005,-139,6064,11620,36.79,,,,,,,,,,,,-0.37482,-0.00314,-0.05664,-0.92532
 10:34:24.238,COM6,-0.014,0.132,1.006,1.038,0.61,-1.038,6.229,2.082,135.923,-205,6063,11556,36.78,,,,,,,,,,,,-0.37546,-0.00351,-0.05719,-0.92502
 10:34:24.325,COM6,-0.011,0.139,1.003,-0.427,0.977,-0.61,6.345,2.076,135.857,-342,6076,11485,36.77,,,,,,,,,,,,-0.37601,-0.00397,-0.05807,-0.92474
 10:34:24.462,COM6,-0.012,0.147,1.001,-0.244,0.793,-0.793,6.449,2.087,135.797,-209,6067,11527,36.81,,,,,,,,,,,,-0.37653,-0.00427,-0.05896,-0.92447
 10:34:24.575,COM6,-0.013,0.136,1.005,-1.587,0.366,-0.793,6.411,2.082,135.731,-140,6083,11546,36.82,,,,,,,,,,,,-0.37704,-0.00424,-0.05862,-0.92429
 10:34:24.646,COM6,-0.013,0.135,1.005,-1.038,0.916,-0.916,6.372,2.076,135.648,-104,6076,11500,36.8,,,,,,,,,,,,-0.37766,-0.00418,-0.05832,-0.92404
 10:34:24.729,COM6,-0.013,0.135,1.006,-0.427,0.793,-0.671,6.378,2.093,135.588,-388,6080,11551,36.77,,,,,,,,,,,,-0.37817,-0.00412,-0.05841,-0.92383
 10:34:24.862,COM6,-0.012,0.137,1.004,-0.854,1.038,-0.732,6.405,2.115,135.533,-169,6078,11532,36.76,,,,,,,,,,,,-0.37863,-0.00406,-0.05865,-0.92361
 10:34:24.943,COM6,-0.013,0.139,1.004,-1.282,0.549,-0.854,6.378,2.109,135.461,-191,6080,11513,36.81,,,,,,,,,,,,-0.37921,-0.00403,-0.05847,-0.9234
 10:34:25.043,COM6,-0.012,0.14,1.005,-1.831,0.732,-0.732,6.306,2.109,135.39,-49,6075,11526,36.79,,,,,,,,,,,,-0.37976,-0.00388,-0.05789,-0.92322
 10:34:25.175,COM6,-0.014,0.136,1.005,-1.526,0.732,-0.793,6.224,2.115,135.324,-28,6075,11556,36.81,,,,,,,,,,,,-0.38034,-0.00354,-0.05722,-0.923
 10:34:25.290,COM6,-0.017,0.125,1.007,-1.465,0.793,-0.854,6.136,2.126,135.253,-70,6054,11543,36.79,,,,,,,,,,,,-0.38089,-0.0032,-0.05655,-0.92282
 10:34:25.383,COM6,-0.013,0.131,1.006,-0.854,0.732,-0.671,6.136,2.137,135.192,-43,6076,11561,36.79,,,,,,,,,,,,-0.38138,-0.00314,-0.05658,-0.92261
 10:34:25.468,COM6,-0.014,0.136,1.005,-1.038,0.854,-0.854,6.147,2.12,135.126,-229,6062,11564,36.8,,,,,,,,,,,,-0.38193,-0.00333,-0.05661,-0.92239
 10:34:25.535,COM6,-0.014,0.132,1.005,-0.549,0.488,-0.732,6.136,2.126,135.055,-158,6063,11535,36.82,,,,,,,,,,,,-0.38251,-0.00333,-0.05652,-0.92215
 10:34:25.674,COM6,-0.012,0.135,1.004,0.427,0.61,-0.854,6.185,2.104,134.978,-237,6076,11595,36.82,,,,,,,,,,,,-0.38309,-0.00369,-0.05688,-0.92191
 10:34:25.731,COM6,-0.014,0.14,1.004,0,0.549,-0.854,6.295,2.093,134.901,-242,6075,11495,36.79,,,,,,,,,,,,-0.3837,-0.00415,-0.05771,-0.9216
 10:34:25.875,COM6,-0.013,0.135,1.004,-0.366,0.732,-0.732,6.345,2.093,134.835,-413,6074,11451,36.75,,,,,,,,,,,,-0.38425,-0.00439,-0.05807,-0.92133
 10:34:25.936,COM6,-0.013,0.136,1.006,-1.221,0.732,-0.916,6.345,2.093,134.769,-321,6089,11441,36.85,,,,,,,,,,,,-0.3848,-0.00443,-0.05814,-0.92111
 10:34:26.042,COM6,-0.012,0.137,1.005,-1.343,0.854,-0.854,6.312,2.093,134.687,-286,6087,11479,36.78,,,,,,,,,,,,-0.38544,-0.00433,-0.05786,-0.92087
 10:34:26.160,COM6,-0.012,0.149,1,-0.366,0.854,-0.61,6.328,2.098,134.621,-166,6083,11544,36.83,,,,,,,,,,,,-0.38596,-0.00436,-0.05801,-0.92062
 10:34:26.265,COM6,-0.015,0.135,1.003,-1.282,0.61,-0.732,6.295,2.12,134.566,-364,6061,11526,36.79,,,,,,,,,,,,-0.38641,-0.00412,-0.05777,-0.92044
 10:34:26.329,COM6,-0.013,0.132,1.003,-1.587,0.977,-0.793,6.218,2.131,134.506,-106,6080,11533,36.78,,,,,,,,,,,,-0.38693,-0.00385,-0.05722,-0.92026
 10:34:26.437,COM6,-0.014,0.131,1.005,-1.16,0.671,-0.732,6.163,2.137,134.44,-188,6064,11546,36.78,,,,,,,,,,,,-0.38745,-0.00363,-0.05679,-0.92007
 10:34:26.546,COM6,-0.013,0.136,1.003,-1.282,0.793,-0.793,6.141,2.137,134.374,-190,6055,11526,36.79,,,,,,,,,,,,-0.388,-0.00357,-0.05658,-0.91986
 10:34:26.680,COM6,-0.014,0.135,1.003,-0.916,0.549,-0.793,6.092,2.137,134.291,-120,6065,11568,36.82,,,,,,,,,,,,-0.38861,-0.00345,-0.05621,-0.91962
 10:34:26.791,COM6,-0.012,0.129,1.006,-0.916,0.732,-0.732,6.064,2.131,134.225,-64,6059,11575,36.8,,,,,,,,,,,,-0.38916,-0.00345,-0.05594,-0.9194
 10:34:26.895,COM6,-0.014,0.132,1.005,-0.671,0.732,-0.793,6.081,2.131,134.165,-114,6065,11529,36.8,,,,,,,,,,,,-0.38965,-0.00351,-0.05612,-0.91919
 10:34:26.965,COM6,-0.011,0.125,1.008,-0.488,0.549,-0.793,6.092,2.126,134.088,-118,6057,11543,36.78,,,,,,,,,,,,-0.39023,-0.00363,-0.05618,-0.91895
 10:34:27.028,COM6,-0.012,0.147,1.002,0.854,0.427,-0.732,6.251,2.109,134.006,-100,6062,11494,36.79,,,,,,,,,,,,-0.3909,-0.00433,-0.05737,-0.91858
 10:34:27.160,COM6,-0.014,0.134,1.005,0.061,0.793,-0.732,6.306,2.098,133.94,-207,6083,11503,36.8,,,,,,,,,,,,-0.39145,-0.00467,-0.05777,-0.9183
 10:34:27.244,COM6,-0.012,0.14,1.002,-0.854,0.916,-0.916,6.394,2.115,133.874,-88,6076,11554,36.82,,,,,,,,,,,,-0.39197,-0.00488,-0.05853,-0.91806
 10:34:27.334,COM6,-0.014,0.136,1.003,-0.732,0.61,-0.854,6.378,2.109,133.802,-230,6086,11569,36.78,,,,,,,,,,,,-0.39255,-0.00488,-0.05838,-0.91782
 10:34:27.449,COM6,-0.013,0.136,1.005,-0.427,0.916,-0.854,6.405,2.115,133.731,-245,6072,11549,36.76,,,,,,,,,,,,-0.3931,-0.00497,-0.05862,-0.91754
 10:34:27.534,COM6,-0.014,0.14,1.004,-0.916,0.854,-0.793,6.438,2.12,133.665,-310,6081,11505,36.8,,,,,,,,,,,,-0.39365,-0.0051,-0.0589,-0.9173
 10:34:27.820,COM6,-0.013,0.138,1.004,-1.221,0.977,-0.793,6.394,2.137,133.599,-287,6081,11474,36.81,,,,,,,,,,,,-0.39417,-0.00485,-0.05859,-0.91708
 10:34:28.023,COM6,-0.014,0.136,1.005,-1.465,0.916,-0.732,6.345,2.148,133.528,-145,6071,11537,36.81,,,,,,,,,,,,-0.39474,-0.00458,-0.05826,-0.91687
 10:34:28.415,COM6,-0.014,0.135,1.002,-1.16,0.732,-0.854,6.257,2.153,133.462,-57,6069,11555,36.76,,,,,,,,,,,,-0.39529,-0.0043,-0.05756,-0.91669
 10:34:28.548,COM6,-0.013,0.129,1.004,-2.197,0.549,-0.854,6.125,2.153,133.385,-217,6056,11583,36.81,,,,,,,,,,,,-0.3959,-0.00388,-0.05649,-0.91647
 10:34:28.610,COM6,-0.015,0.129,1.005,-2.319,1.038,-0.732,5.988,2.148,133.319,-295,6060,11605,36.79,,,,,,,,,,,,-0.39642,-0.00348,-0.05539,-0.91632
 10:34:28.798,COM6,-0.016,0.127,1.005,-1.038,0.793,-0.732,5.927,2.164,133.259,-300,6051,11583,36.78,,,,,,,,,,,,-0.39694,-0.00314,-0.05493,-0.91614
 10:34:28.859,COM6,-0.013,0.126,1.005,-0.977,0.671,-0.854,5.905,2.164,133.187,-356,6036,11614,36.82,,,,,,,,,,,,-0.39752,-0.00314,-0.05475,-0.91589
 10:34:28.881,COM6,-0.012,0.126,1.007,0.061,0.427,-0.916,5.96,2.142,133.099,-93,6057,11647,36.77,,,,,,,,,,,,-0.39816,-0.00354,-0.05511,-0.91559
 10:34:28.903,COM6,-0.013,0.133,1.006,-0.244,0.488,-0.793,6.048,2.115,133.017,-194,6050,11583,36.83,,,,,,,,,,,,-0.39886,-0.00409,-0.05569,-0.91525
 10:34:28.980,COM6,-0.013,0.131,1.005,0.183,0.854,-0.793,6.114,2.12,132.951,-130,6069,11541,36.85,,,,,,,,,,,,-0.39935,-0.0043,-0.05627,-0.91501
 10:34:28.987,COM6,-0.01,0.137,1.004,-1.282,0.793,-0.793,6.169,2.131,132.885,-298,6068,11559,36.79,,,,,,,,,,,,-0.3999,-0.00449,-0.05676,-0.91473
 10:34:28.999,COM6,-0.013,0.136,1.004,-0.61,0.549,-0.854,6.207,2.115,132.808,-218,6088,11593,36.77,,,,,,,,,,,,-0.40048,-0.00476,-0.05698,-0.91446
 10:34:29.032,COM6,-0.015,0.133,1.005,-0.671,0.671,-0.671,6.185,2.115,132.742,-353,6066,11569,36.82,,,,,,,,,,,,-0.401,-0.0047,-0.05682,-0.91425
 10:34:29.155,COM6,-0.015,0.131,1.005,-0.488,1.16,-0.488,6.185,2.142,132.698,-128,6074,11539,36.77,,,,,,,,,,,,-0.4014,-0.00452,-0.05692,-0.91406
 10:34:29.350,COM6,-0.014,0.127,1.006,-0.671,0.732,-0.732,6.158,2.159,132.632,-149,6083,11549,36.8,,,,,,,,,,,,-0.40192,-0.0043,-0.05676,-0.91385
 10:34:29.367,COM6,-0.015,0.131,1.006,-1.221,0.732,-0.854,6.141,2.159,132.567,-272,6073,11524,36.76,,,,,,,,,,,,-0.40244,-0.0043,-0.05658,-0.91364
 10:34:29.428,COM6,-0.013,0.133,1.004,-1.892,0.732,-0.916,6.086,2.148,132.495,-191,6060,11569,36.79,,,,,,,,,,,,-0.40302,-0.00424,-0.05612,-0.91339
 10:34:29.444,COM6,-0.014,0.13,1.005,-1.648,0.854,-0.671,5.993,2.148,132.424,-150,6056,11525,36.8,,,,,,,,,,,,-0.40356,-0.00391,-0.05542,-0.91321
 10:34:29.640,COM6,-0.015,0.131,1.005,-0.916,0.854,-0.671,5.971,2.159,132.363,-70,6058,11548,36.79,,,,,,,,,,,,-0.40408,-0.00378,-0.05527,-0.91299
 10:34:29.713,COM6,-0.015,0.128,1.006,0.488,0.549,-0.793,5.977,2.17,132.297,-23,6049,11518,36.81,,,,,,,,,,,,-0.4046,-0.00375,-0.05533,-0.91275
 10:34:29.785,COM6,-0.015,0.125,1.006,-0.732,0.305,-0.854,6.004,2.153,132.22,-294,6058,11540,36.83,,,,,,,,,,,,-0.40518,-0.00403,-0.05548,-0.91248
 10:34:29.791,COM6,-0.015,0.134,1.003,0.427,0.793,-0.916,6.07,2.126,132.144,-265,6047,11575,36.75,,,,,,,,,,,,-0.40579,-0.00452,-0.05591,-0.91217
 10:34:29.914,COM6,-0.013,0.129,1.004,-0.549,0.793,-0.793,6.125,2.131,132.078,-384,6070,11580,36.76,,,,,,,,,,,,-0.40634,-0.0047,-0.05637,-0.91193
 10:34:29.926,COM6,-0.013,0.138,1.003,-0.488,0.854,-0.793,6.207,2.131,132.012,-352,6078,11551,36.81,,,,,,,,,,,,-0.40683,-0.005,-0.05701,-0.91165
 10:34:30.157,COM6,-0.013,0.134,1.004,-0.854,0.488,-0.977,6.218,2.126,131.935,-189,6069,11534,36.78,,,,,,,,,,,,-0.40744,-0.00513,-0.0571,-0.91138
 10:34:30.180,COM6,-0.014,0.133,1.004,-0.916,0.732,-0.854,6.207,2.115,131.852,-288,6054,11549,36.81,,,,,,,,,,,,-0.40811,-0.00525,-0.05698,-0.91107
 10:34:30.276,COM6,-0.013,0.133,1.004,-0.549,1.099,-0.732,6.218,2.137,131.792,-252,6058,11501,36.82,,,,,,,,,,,,-0.40857,-0.0051,-0.05713,-0.91086
 10:34:30.366,COM6,-0.012,0.14,1.002,-1.709,0.977,-0.793,6.218,2.164,131.737,-75,6068,11522,36.82,,,,,,,,,,,,-0.40903,-0.00494,-0.05722,-0.91064
 10:34:30.463,COM6,-0.012,0.133,1.004,-1.587,0.732,-0.793,6.18,2.159,131.671,-90,6063,11550,36.81,,,,,,,,,,,,-0.40958,-0.00488,-0.05688,-0.91043
 10:34:30.523,COM6,-0.015,0.136,1.002,-1.587,0.61,-0.671,6.097,2.148,131.6,-274,6049,11543,36.77,,,,,,,,,,,,-0.41016,-0.0047,-0.05621,-0.91022
 10:34:30.697,COM6,-0.013,0.131,1.004,-1.587,0.977,-0.854,6.021,2.159,131.539,-359,6045,11562,36.77,,,,,,,,,,,,-0.41064,-0.00436,-0.05563,-0.91003
 10:34:30.791,COM6,-0.015,0.133,1.005,-0.549,0.732,-0.61,5.999,2.17,131.473,-201,6061,11590,36.79,,,,,,,,,,,,-0.41113,-0.00424,-0.05548,-0.90982
 10:34:30.866,COM6,-0.013,0.128,1.006,-0.244,0.671,-0.854,6.026,2.175,131.413,-259,6061,11603,36.79,,,,,,,,,,,,-0.41162,-0.00433,-0.05569,-0.90958
 10:34:30.985,COM6,-0.015,0.131,1.006,-0.854,0.549,-0.854,6.059,2.153,131.336,-137,6054,11529,36.79,,,,,,,,,,,,-0.41223,-0.00467,-0.05588,-0.9093
 10:34:31.085,COM6,-0.013,0.132,1.004,0.671,0.671,-0.916,6.097,2.137,131.254,-221,6059,11555,36.79,,,,,,,,,,,,-0.41287,-0.00497,-0.05615,-0.909
 10:34:31.187,COM6,-0.015,0.135,1.004,0.061,0.854,-0.732,6.207,2.126,131.182,-124,6066,11530,36.8,,,,,,,,,,,,-0.41342,-0.00546,-0.05698,-0.90869
 10:34:31.250,COM6,-0.015,0.131,1.004,0.732,0.793,-0.916,6.306,2.137,131.122,-193,6067,11559,36.82,,,,,,,,,,,,-0.41394,-0.0058,-0.05777,-0.90839
 10:34:31.369,COM6,-0.011,0.136,1.004,-1.831,0.671,-0.854,6.328,2.131,131.05,-219,6074,11519,36.81,,,,,,,,,,,,-0.41446,-0.00592,-0.05795,-0.90814
 10:34:31.432,COM6,-0.015,0.135,1.003,-1.099,0.793,-0.793,6.279,2.115,130.979,-278,6086,11446,36.79,,,,,,,,,,,,-0.41504,-0.00589,-0.05746,-0.9079
 10:34:31.637,COM6,-0.014,0.133,1.004,-1.465,0.977,-0.671,6.24,2.142,130.919,-145,6069,11556,36.78,,,,,,,,,,,,-0.41553,-0.00558,-0.05725,-0.90771
 10:34:31.649,COM6,-0.015,0.137,1.001,-1.16,0.854,-0.671,6.213,2.153,130.864,-94,6075,11537,36.81,,,,,,,,,,,,-0.41599,-0.00543,-0.0571,-0.9075
 10:34:31.759,COM6,-0.014,0.131,1.005,-1.343,0.549,-0.854,6.158,2.159,130.792,-179,6067,11557,36.8,,,,,,,,,,,,-0.41656,-0.00525,-0.05667,-0.90726
 10:34:31.866,COM6,-0.013,0.133,1.005,-1.526,0.732,-0.793,6.119,2.148,130.715,-226,6057,11495,36.8,,,,,,,,,,,,-0.41711,-0.00522,-0.05634,-0.90701
 10:34:31.980,COM6,-0.015,0.13,1.006,-1.648,0.793,-0.793,6.064,2.153,130.649,-79,6061,11476,36.81,,,,,,,,,,,,-0.41766,-0.00497,-0.05588,-0.90683
 10:34:32.111,COM6,-0.014,0.132,1.006,-0.916,0.854,-0.61,6.042,2.159,130.594,-43,6068,11533,36.79,,,,,,,,,,,,-0.41812,-0.00488,-0.05576,-0.90662
 10:34:32.146,COM6,-0.013,0.133,1.005,-0.671,0.732,-0.793,6.092,2.159,130.529,-181,6055,11551,36.78,,,,,,,,,,,,-0.41861,-0.0051,-0.05615,-0.90634
 10:34:32.258,COM6,-0.013,0.132,1.005,-0.183,0.305,-0.793,6.103,2.137,130.457,-78,6056,11573,36.79,,,,,,,,,,,,-0.41919,-0.00534,-0.05615,-0.9061
 10:34:32.393,COM6,-0.012,0.135,1.005,0.244,0.793,-0.977,6.169,2.137,130.375,-206,6060,11525,36.79,,,,,,,,,,,,-0.41983,-0.00565,-0.05667,-0.90576
 10:34:32.427,COM6,-0.014,0.135,1.005,-0.183,0.732,-0.671,6.257,2.131,130.309,-367,6055,11495,36.8,,,,,,,,,,,,-0.42035,-0.00604,-0.05734,-0.90549
 10:34:32.594,COM6,-0.014,0.138,1.004,0.488,0.793,-0.854,6.378,2.137,130.248,-347,6061,11445,36.77,,,,,,,,,,,,-0.42084,-0.00647,-0.05832,-0.90518
 10:34:32.685,COM6,-0.011,0.136,1.005,-1.526,0.549,-0.977,6.367,2.126,130.166,-377,6063,11513,36.79,,,,,,,,,,,,-0.42148,-0.00659,-0.05817,-0.90491
 10:34:32.747,COM6,-0.012,0.137,1.005,-1.221,0.793,-0.793,6.323,2.109,130.089,-200,6076,11493,36.76,,,,,,,,,,,,-0.42206,-0.00659,-0.05777,-0.90463
 10:34:32.877,COM6,-0.014,0.138,1.004,-0.977,0.977,-0.671,6.306,2.126,130.029,-233,6066,11493,36.85,,,,,,,,,,,,-0.42255,-0.00638,-0.05768,-0.90442
 10:34:32.936,COM6,-0.016,0.128,1.007,-1.404,0.793,-0.732,6.246,2.148,129.974,-391,6061,11495,36.76,,,,,,,,,,,,-0.42303,-0.00604,-0.05728,-0.90424
 10:34:33.033,COM6,-0.013,0.126,1.008,-1.709,0.671,-0.854,6.207,2.153,129.902,-148,6069,11485,36.82,,,,,,,,,,,,-0.42355,-0.00592,-0.05701,-0.90399
 10:34:33.139,COM6,-0.014,0.132,1.005,-1.892,0.916,-0.732,6.163,2.142,129.831,-123,6064,11539,36.78,,,,,,,,,,,,-0.4241,-0.00586,-0.05661,-0.90378
 10:34:33.278,COM6,-0.011,0.131,1.006,-1.099,0.732,-0.793,6.103,2.153,129.771,-254,6053,11509,36.81,,,,,,,,,,,,-0.42462,-0.00558,-0.05618,-0.90356
 10:34:33.332,COM6,-0.014,0.131,1.005,-0.549,0.854,-0.793,6.108,2.148,129.705,-136,6059,11484,36.82,,,,,,,,,,,,-0.42511,-0.00568,-0.05621,-0.90332
 10:34:33.441,COM6,-0.013,0.132,1.006,-0.732,0.488,-0.916,6.147,2.137,129.633,-119,6064,11480,36.84,,,,,,,,,,,,-0.42569,-0.00592,-0.05646,-0.90305
 10:34:33.557,COM6,-0.014,0.136,1.002,0.61,0.305,-0.854,6.202,2.115,129.551,-176,6056,11507,36.81,,,,,,,,,,,,-0.4263,-0.00635,-0.05679,-0.90271
 10:34:33.680,COM6,-0.015,0.133,1.004,0.122,0.854,-0.793,6.284,2.104,129.485,-329,6078,11538,36.82,,,,,,,,,,,,-0.42682,-0.00677,-0.0574,-0.90244
 10:34:33.760,COM6,-0.012,0.144,1.001,0,0.732,-0.793,6.394,2.109,129.419,-219,6089,11493,36.78,,,,,,,,,,,,-0.42737,-0.00717,-0.05829,-0.90213
 10:34:33.848,COM6,-0.013,0.146,1.001,-0.488,0.549,-0.854,6.438,2.098,129.348,-262,6080,11509,36.81,,,,,,,,,,,,-0.42792,-0.00748,-0.05859,-0.90182
 10:34:33.944,COM6,-0.013,0.138,1.002,-0.732,0.488,-0.732,6.438,2.093,129.271,-236,6086,11436,36.83,,,,,,,,,,,,-0.4285,-0.00754,-0.05853,-0.90155
 10:34:34.045,COM6,-0.015,0.14,1.003,-0.122,1.099,-0.671,6.46,2.098,129.216,-200,6073,11478,36.77,,,,,,,,,,,,-0.42896,-0.0076,-0.05875,-0.90134
 10:34:34.145,COM6,-0.013,0.138,1.003,-0.977,0.854,-0.732,6.46,2.126,129.161,-201,6084,11526,36.81,,,,,,,,,,,,-0.42935,-0.00742,-0.05884,-0.90112
 10:34:34.260,COM6,-0.014,0.141,1.002,-1.038,0.793,-0.793,6.454,2.131,129.1,-261,6073,11526,36.79,,,,,,,,,,,,-0.42987,-0.00742,-0.05881,-0.90088
 10:34:34.357,COM6,-0.012,0.138,1.003,-1.831,0.671,-0.916,6.411,2.126,129.034,-195,6077,11507,36.82,,,,,,,,,,,,-0.43036,-0.00732,-0.05844,-0.90067
 10:34:34.441,COM6,-0.013,0.138,1.003,-1.526,0.732,-0.732,6.323,2.115,128.963,-322,6074,11520,36.79,,,,,,,,,,,,-0.43094,-0.00708,-0.05771,-0.90045
 10:34:34.597,COM6,-0.013,0.134,1.004,-0.671,0.732,-0.732,6.251,2.12,128.897,-305,6062,11567,36.82,,,,,,,,,,,,-0.43146,-0.00681,-0.05716,-0.90024
 10:34:34.640,COM6,-0.015,0.13,1.004,-0.732,0.732,-0.854,6.251,2.126,128.837,-170,6073,11561,36.82,,,,,,,,,,,,-0.43195,-0.00681,-0.05716,-0.89999
 10:34:34.752,COM6,-0.011,0.137,1.003,-1.343,0.732,-0.916,6.268,2.126,128.765,-107,6086,11550,36.79,,,,,,,,,,,,-0.4325,-0.00693,-0.05731,-0.89972
 10:34:34.838,COM6,-0.014,0.137,1.002,0.122,0.427,-0.916,6.295,2.087,128.683,-280,6066,11503,36.81,,,,,,,,,,,,-0.43311,-0.00732,-0.05737,-0.89941
 10:34:34.988,COM6,-0.011,0.132,1.004,0,0.916,-0.793,6.35,2.098,128.617,-298,6058,11518,36.81,,,,,,,,,,,,-0.43365,-0.00751,-0.05786,-0.89914
 10:34:35.044,COM6,-0.013,0.14,1.001,-0.854,0.916,-0.854,6.422,2.104,128.551,-266,6082,11538,36.82,,,,,,,,,,,,-0.43417,-0.00778,-0.05841,-0.89883
 10:34:35.150,COM6,-0.013,0.141,1.001,-0.854,0.549,-0.916,6.438,2.098,128.474,-96,6081,11449,36.77,,,,,,,,,,,,-0.43478,-0.00793,-0.0585,-0.89853
 10:34:35.231,COM6,-0.016,0.137,1.002,-0.183,0.671,-0.916,6.438,2.087,128.392,-151,6090,11487,36.82,,,,,,,,,,,,-0.43539,-0.00803,-0.0585,-0.89825
 10:34:35.366,COM6,-0.014,0.138,1.003,-1.16,1.038,-0.732,6.443,2.104,128.331,-160,6083,11451,36.81,,,,,,,,,,,,-0.43588,-0.00797,-0.05859,-0.89801
 10:34:35.448,COM6,-0.012,0.138,1.004,-0.916,0.916,-0.671,6.432,2.12,128.271,-170,6061,11524,36.79,,,,,,,,,,,,-0.43637,-0.00784,-0.05853,-0.89777
 10:34:35.560,COM6,-0.012,0.151,1,-0.671,0.732,-0.671,6.438,2.12,128.21,-184,6070,11536,36.79,,,,,,,,,,,,-0.43683,-0.00787,-0.05856,-0.89755
 10:34:35.654,COM6,-0.014,0.132,1.003,-1.221,0.488,-0.732,6.367,2.12,128.145,-116,6075,11536,36.8,,,,,,,,,,,,-0.43738,-0.00763,-0.05801,-0.89731
 10:34:35.738,COM6,-0.013,0.134,1.004,-1.465,1.038,-0.793,6.317,2.12,128.079,-167,6083,11525,36.79,,,,,,,,,,,,-0.4379,-0.00745,-0.05762,-0.89709
 10:34:35.861,COM6,-0.013,0.133,1.004,-0.854,0.732,-0.854,6.284,2.131,128.013,-85,6073,11526,36.77,,,,,,,,,,,,-0.43839,-0.00729,-0.0574,-0.89685
 10:34:35.960,COM6,-0.013,0.134,1.003,-0.732,0.671,-0.793,6.284,2.131,127.952,-92,6061,11535,36.78,,,,,,,,,,,,-0.43887,-0.00735,-0.0574,-0.89664
 10:34:36.098,COM6,-0.011,0.136,1.004,0.366,0.488,-1.038,6.345,2.115,127.87,-298,6071,11493,36.8,,,,,,,,,,,,-0.43951,-0.00775,-0.0578,-0.89627
 10:34:36.200,COM6,-0.013,0.141,1.003,0,0.671,-0.732,6.438,2.093,127.798,-187,6086,11516,36.82,,,,,,,,,,,,-0.44006,-0.0083,-0.05844,-0.89597
